D1,D2,D3,Label
0.08672382085532217,-0.08975321559853136,0.07305208302282482,0
0.04517499864532085,-0.13139461444672934,-0.08506830000830719,0
0.11298098076309114,0.11732645730123606,-0.05237212775802378,0
0.05108330004529696,-0.14484674876947887,-0.04444911681409844,0
-0.07038592739610146,0.07477917298751523,0.18075837463034417,0
0.0889881520573249,-0.22414146350782552,-0.2242576353040705,0
0.19029191165698062,0.225017333586137,-0.23051083694224658,0
-0.03536950424940463,0.1390861768317978,-0.06507442891186266,0
0.13879602063584529,-0.22749393285078293,0.029209982917748914,0
-0.02287440593739089,0.09690333156219527,0.1715371300462185,0
-0.00431619233781043,0.22352632894299132,-0.015166092700585845,0
0.08580288789818392,-0.0762288963848222,-0.1120659448884977,0
-0.12372925771364321,0.18391505510441358,0.024286852639039683,0
0.06704206670001736,-0.03103610023518081,-0.05314305325897727,0
-0.04884126703176126,-0.057878039315455314,-0.17287452825286528,0
-0.0694377242412387,-0.10415392536450928,-0.04313761223786456,0
0.011323539610903377,0.03060489951014595,-0.1996125822487916,0
0.1580739754089205,-0.028375564525151983,-0.003679312686152619,0
-0.13220529837765643,-0.08819998455721585,-0.08695520533383672,0
0.08458624779444901,-0.028897972037144472,-0.02820033280121599,0
-0.008245927943483292,0.058818638097573706,-0.19492030552202688,0
-0.03137136852786982,0.15860630050669625,0.1009814432319772,0
-0.05037648377129686,-0.020270252456868684,0.010673201539462863,0
0.027515936260751335,-0.08743637428958463,0.04759457966517286,0
-0.16975298610242956,0.0237093066827903,-0.11607280448328974,0
-0.16956266616234303,-0.0181240746466915,0.10563309118830429,0
0.06283248312402523,-0.010963030673069061,-0.025276097345889287,0
0.13472869606615576,0.04789176801253442,-0.32966159484003366,0
-0.14818049066227165,0.17288439306593606,-0.08302180031090922,0
-0.10493838550210761,4.061629308492059,0.10155651268404925,1
0.16407152662927255,-0.1545341747427409,0.07430654989564806,0
-0.0155300931671518,0.018477896830601494,-0.1986878308284724,0
0.046134958106696204,0.1028039872292103,-0.026101040630510754,0
-0.030168775391668498,-0.06258316536470397,0.052019911037954815,0
-0.20864848411672945,-0.07323967275037423,0.03870962856115623,0
0.016888216923644266,0.07470414816707686,-0.03902361144319512,0
0.0744729323848674,0.026777457422226356,-0.11496526286664195,0
0.011145687414703868,0.1539955641359165,0.1588675740448272,0
0.026638786288058037,-0.035632599485820475,-0.1098705227100022,0
0.08645141062069897,-0.09654279384674903,0.1422464007220091,0
0.08051689047727778,0.19276847882885126,0.03002059184770153,0
0.003841583382830395,-0.0217821690157931,-0.017839616603700505,0
-0.051272899699765506,0.07135985217725441,-0.03193913868866289,0
0.08551234274199843,-3.9379573028593757,0.1202076517571562,1
0.00815532166354621,-0.0016548620069274005,0.02420590559242251,0
-0.022770686743250123,0.08058521023551912,-0.07062692305514558,0
-0.18991901266199554,-0.03243251268621716,-0.08922941557919031,0
-0.2200342479862823,-0.03814471432559957,-0.05762833007875981,0
0.0751369752967728,0.13419717170780188,-0.059654280334022064,0
0.12153288055299993,-0.17850873855569976,-0.16955406509250792,0
-0.034244069675136136,0.14234382862041814,0.10003810515261763,0
0.05552123037302589,0.03494780606285968,-0.019896427619181794,0
-0.1652651059456362,-0.14899104799771853,-0.13636114524910503,0
0.11882178021655887,0.18680010429450405,0.11230984688595587,0
-0.12650440473253785,-0.06372408833326183,0.018577720540998776,0
-0.003505471040619375,-0.08034868872647838,0.014008477936610308,0
-0.012990997394622084,0.0662606889775715,-0.17652894044519085,0
0.066508696959475,0.10914578250861218,-0.09617443735943931,0
-0.03835486560994865,0.1447171271112427,4.117995865818262,1
-0.030062744867567406,0.13979970749776513,0.006873151042304248,0
0.14877483977574948,-0.03220827592073816,0.0763598960173204,0
-0.12976298861556887,-0.19286160151064458,0.16425550506338976,0
-0.015214540042875863,-0.09325894804825219,0.021934380491832186,0
0.10075405864220888,0.1267176627093724,-0.004772935383941966,0
0.14756606276332404,-0.1608616915689387,0.17496310209028693,0
-0.035822862573139665,0.05000546935472297,0.1912537718078994,0
-0.16304936289325986,-0.24050597890049433,-0.013080128860420119,0
-0.018161807985439423,-0.015870289505832223,0.011324071030632534,0
0.04026634512223118,0.3317737958982446,-0.16337657105594672,0
-0.03111683773453825,-0.01330929215052918,0.12696946457145128,0
-0.00505580467091862,0.026869139364134514,-0.0022833340841588294,0
0.2303077047012069,-0.06742150919342145,0.11051503933343317,0
-0.002898668419260792,0.09157661802091563,-0.07354592953788738,0
0.01402532607318004,0.014804586625382483,-0.02311377589892415,0
0.030142101886149044,-0.051274310963746586,0.1942712628361487,0
0.17616676469567816,0.06593409709901636,0.09307038979311823,0
-0.04662702618931562,0.09716949645548827,0.07087265642552247,0
-0.05929212517888821,0.07577329154326269,-0.14059296874143923,0
0.014298847719953362,0.10843109515453807,0.015858748541439194,0
0.02216188301911143,0.09229786098844164,0.11726147995075467,0
0.12358736841378709,0.0401590912922071,-0.1947936644562971,0
-0.019702955534560862,0.008804905689055105,-0.007741973334263511,0
-0.11930722964850965,-0.09746245863665169,0.08219408057046754,0
-0.08701690773218851,0.0064733739868531905,0.09242071025331981,0
0.06672706216606401,-0.006278985465010156,-0.04893791698917282,0
0.038976781740879436,-0.011042158801697675,0.02302778118826318,0
-0.028872696202769495,-0.07662359081653036,0.04544839606055475,0
0.16627045546476432,-0.07616853389629327,-0.022606892770976994,0
0.153771675140132,0.11442435150613746,0.17962128481134473,0
-0.10767933759607161,0.0009531122957489144,-0.042653958534683255,0
-0.023582971947538153,-0.04798438608730625,-0.003994139485474564,0
0.16141414828289735,0.0739275709835903,-0.022430500008286818,0
0.023671089741221618,0.06576996429832502,-0.00012106549035124457,0
0.08077021904055795,0.1427982798777434,-0.1825529386815147,0
0.12366846404269634,-0.135303866475595,-0.02888074253951652,0
-0.03537749820142824,-0.016057965713399496,0.31705646234541596,0
0.24067625243243143,0.0791099521983465,0.05323652683036317,0
