D1,D2,D3,Label
0.08207790129836008,0.19193395811919334,0.1000222297150575,0
0.05196117084458676,0.1846569154140888,0.0061071849439663815,0
0.2843060264987226,0.00037294906748088516,-0.02994711478651535,0
0.003170860831785874,-0.2021090318771857,-0.15857094480431155,0
0.1360964748118803,0.0870893523329392,0.06217509408300775,0
0.31840743348344297,-0.14315853770187226,0.08669273179705589,0
0.10281820820017931,0.05977434510980287,-0.06756718525236571,0
0.11033160936201863,0.08923720492277738,0.12282102458734859,0
0.12058581114599899,0.010193988095839351,-0.030629803314403473,0
0.162870796752403,-0.04715075096680268,0.06104139282589399,0
0.10722709846622272,0.04746675232152067,-0.005836675005165141,0
0.2463533425962965,-0.10734894982060861,0.06557857527416439,0
0.07141046585473243,-0.040148633069384265,0.06262982300652829,0
0.0700370752035222,-0.0011892616017204875,0.0019557999464385185,0
0.2726933446229083,0.007522125047209379,-0.03691506354450612,0
-0.013456155072409937,0.03597893282507666,0.08153851759161,0
0.04952702335379031,0.10948501072614868,-0.07368365271973679,0
0.06118060005011168,-0.009741453938001762,-0.07883607113950207,0
0.10985876364510741,0.0432349263852988,-0.04553558105165212,0
0.05381531646463897,-0.0071704766304782515,-0.1449263639704593,0
0.05419345244642046,0.0836294552637397,-0.07961862077655818,0
0.33481245714727764,-0.031228135245347816,-0.2020562885156798,0
0.3200903464608913,-0.16392081138302117,-0.021962345550083917,0
0.1511035564970909,-0.009376010311434632,0.054114088242572,0
0.36844380873679516,-0.10230663575578554,0.18203799124581332,0
0.4913135357459728,-0.012291655642796077,-0.16228809358298413,0
0.26991028350350993,-0.03018197920693684,0.03814656620777945,0
0.3391130830081426,-0.0029687562560632083,0.01897152861447919,0
0.33447939925732045,-0.07550769389983131,-0.016414704604390037,0
0.40168915859018683,-0.004255523724518435,0.09810480150044053,0
0.2534782115881255,0.018561620521188083,-0.265669172425917,0
0.16789762259613944,-0.00038849380082860754,0.1065210858032225,0
0.2838652884087635,0.20840978872272428,0.006559952630486892,0
0.5049722940367902,-0.06570338621663793,-0.02596047652710459,0
0.5965652904912679,0.1079207706514713,0.0002445502658934146,0
0.6805174179383979,0.0018775636189168545,0.06974160627402418,0
0.5118208494750395,0.0253429506691778,0.056253365791076586,0
0.4843995168315249,0.006441499002535139,0.1409198564038866,0
0.4546464783494393,-0.04840826845057226,0.04177312853158113,0
0.31192453675160864,-0.04753851045175177,-0.021133445385079483,0
0.4466817508710729,-0.08157755397129271,0.1320226956936695,0
0.381822309310173,0.09179511742163987,0.020169280989620335,0
0.5012833274435821,0.042412115000361766,0.025043075109733765,0
0.42971140493525234,-0.07625906162129528,0.2091163482825357,0
0.3331596386204191,0.0750121667524135,0.02726135298548802,0
0.4991502529809443,0.09820985283933431,-0.04077367075819316,0
0.5017131224404312,0.09432533582825936,-0.2091244575965787,0
0.3662430417551982,0.08387389849496471,-0.05777285604417925,0
0.29500958288784385,0.001657531541366128,-0.2076804190214388,0
0.36519386273855386,0.1197271086892544,-0.019006594949636628,0
0.45066968347475916,-0.03221869452199486,-0.11676879699054875,0
0.4340370226254346,-0.03716534726195419,-0.10818916998611715,0
0.2424251286082464,0.09702846581747795,0.01611960343283298,0
0.3056949098476132,0.2159943872060502,-0.018674876876010396,0
0.4497772665135556,0.043853560994318946,-0.020565330453213203,0
0.46501124643358394,-0.0597894207105003,0.24485138449485877,0
0.494003340683909,-0.015943184298527303,-0.012744187314032394,0
0.4505614491945567,0.012872728478276044,-0.04192808872463413,0
0.4643033148922651,-0.04457809091126455,0.06690374824139732,0
0.6379312780598765,-0.08837150969956678,0.055958434071103305,0
0.6372495072292366,0.042296118082674715,-0.07303998876503998,0
0.33161388634336786,0.05624685228059442,0.05779533429554622,0
0.35413102746999825,0.11356545694331886,-0.1666453444493411,0
0.4566504601057153,-0.10421239613141385,-0.0474852178072848,0
0.4043421975744554,-0.08371258616913456,-0.04233329375719311,0
0.5243851374655476,0.23332959191680241,-0.06490774873900866,0
0.5784320482412719,0.03149815336376474,0.1948800986056035,0
0.6974863363723217,-0.07500417313472715,0.03368979281625836,0
0.7618087770762774,0.022077111846054254,0.1254727617030522,0
0.8155947096848657,-0.12529835034100237,0.02161797755365148,0
0.6737992053697807,-0.14727003407655714,0.023343272170743487,0
0.5716550290106441,-0.0007017108200822862,0.06596227178807569,0
0.8994556748849445,0.06646695633522363,-0.06632733106766824,0
0.6340488503885434,0.09169302803365975,0.030635397343199883,0
0.648650509850074,-0.11215179506965996,-0.08902057073854715,0
0.7379462544857037,-0.04318047438018244,-0.18351489199966542,0
0.5371948885786447,0.03302971022378131,0.2372965020889995,0
0.6111405191752741,0.11670139610352832,-0.1338066315260237,0
0.6058300355022024,-0.04339851095309167,0.15348086653879395,0
0.7668779706844014,0.0017267462880002128,0.193282983128016,0
0.5042688718610877,-0.02558138367972775,0.05157315277256769,0
0.8516697555093086,0.18854754475918412,-0.06855198779268455,0
0.6420801462967247,0.17600361007163662,0.0913686635361272,0
0.6067871108762868,0.05363557764727424,0.016305835357274267,0
0.5703764913736045,-0.05628468237593878,-0.20391946398008454,0
0.5635098840894308,-0.06771611445297866,-0.06544203077795814,0
0.5198945744846013,0.05644875035516005,-0.040312819727044376,0
0.7659155295319243,-0.06355796899411617,0.013007353571383521,0
0.7670798450713867,-0.10764661274258205,0.15196560371255857,0
0.7750055654927795,-0.21035776788329172,-0.04039621014144426,0
0.6401808352749137,-0.14194351561236418,0.010319036053118692,0
0.8189827096586108,-0.03050961604695353,0.00022886654036263196,0
0.5007859082018572,0.19057567746220716,-0.10041910170359206,0
0.6035357116701957,0.06930245344402904,-0.07543099045919971,0
0.5812343860782568,0.13090574568411859,0.04000774666885875,0
0.5273951516405797,0.0007755383794372233,0.08420756247849352,0
0.6196468937224681,-0.11085648292823494,-0.08910081048648091,0
0.5774448308387502,0.19954744508554292,-0.04310286406540769,0
0.4288442195384058,0.06348943178511167,-0.020675541432509006,0
0.31685710033618586,-0.04015058149161083,0.07190457260668748,0
0.318162112886063,-0.053128270395908284,-0.047211904725158994,0
0.4691912550099704,0.11950112157165114,-0.0650321082651159,0
0.5345409849286057,0.13017891091713335,0.004835324364282826,0
0.5244056282750622,0.006811359845952919,-0.04503385728536976,0
0.4451785002458925,0.0015363315823246641,0.04052569799030794,0
0.2906181439766965,0.029879160812962602,-0.17533551075288234,0
0.41641563931137415,0.02835366337679024,-0.01881600998794156,0
0.1907625487888677,0.04567984781051015,0.12724201391209297,0
0.6879893404949633,0.13279957036930282,0.09850505368272296,0
0.21335562845059924,0.19256880737548993,0.027630755190138658,0
0.3753386193487959,0.11542641256123874,0.16325381058702368,0
0.1951720907544905,-0.1031477300480052,-0.11343629004328437,0
0.3316098674491425,-0.010259484025699844,0.041679964294391914,0
0.3952840379437837,-0.01799270366609975,0.09202713359786337,0
0.533362006012805,0.013459745290789117,-0.06011469958743765,0
0.3002504598801584,0.0696651900964794,-0.052109067179962304,0
0.4055077595482276,0.13206732575272326,0.10523668757745144,0
0.2759063251124724,-0.2504707042010797,0.05841522137797033,0
0.4033490837095322,-0.04102641212080075,0.07099036897225931,0
0.4388160507982103,-0.06831531768973877,0.00031381738107363086,0
0.34694789861809805,0.008196310644944478,0.09273019941631216,0
0.37014134150242683,0.06782750161032787,-0.027845345515612064,0
0.27231498658107733,0.06028571681985176,0.008230017040093872,0
0.5328097798161829,0.033435807962889245,0.13261749083267466,0
0.5795517324829764,0.007343311806904157,0.09854162077556457,0
0.42870228795075227,-0.009539553322407971,0.09258238949327607,0
0.5025640765842968,-0.17382276456558687,-0.1405385206718664,0
0.588565327211336,-0.07065015770536902,0.009985421494522178,0
0.6043918353401455,0.08220230142873672,0.016648863512590668,0
0.7461359964800857,0.03200432160535372,-0.10910255343529762,0
0.4504891676341818,-0.1032223095116453,-0.027722218374691073,0
0.4266074003567846,0.2146041729258169,0.03889291362503204,0
0.45310214605843124,0.08079999693597835,-0.054150470447174984,0
0.489127217622913,-0.08643897489715036,0.18320466083740167,0
0.3103744710903338,0.0669559601555246,-0.02066210401836796,0
0.3016112945904925,0.038334662274897194,0.0818550421458611,0
0.540405748630839,-0.012785120323117738,0.0757440676504082,0
0.580450758876677,-0.137678843392797,0.014788389002964215,0
0.47082386725287717,-0.12139832913449647,0.019531693949119428,0
0.6970668505312069,-0.06070567222963846,0.007310751063353673,0
0.6306988761988771,-0.06817286436023844,-0.004412998797074466,0
0.6532217869264995,-0.006226268006181736,-0.06319235379003942,0
0.7379454851201362,-0.0008671136602198999,-0.04760870328423286,0
0.7787281791377748,0.0013324782543953154,0.051508059552487134,0
0.6963696126638997,0.09967587581532973,0.1624396161921124,0
0.9674668759330476,-0.13597567370122762,-0.032980282109359584,0
0.8982819756802032,-0.0006356692786767,-0.021039366748899106,0
0.6843153657130416,-0.05978093831062016,-0.22005113049776331,0
0.5063501966619978,-0.08640430397030492,0.08080413255010781,0
0.8500652674916533,0.22829051606813697,0.08865634458532143,0
0.6153230451599988,0.09055584264259732,0.015457764722060547,0
0.5455856127084241,0.017048501413836806,-0.0858373753300027,0
0.5819784739172109,-0.002510145791612611,-0.06105268498487326,0
0.2623605424533001,-0.10960651768226037,0.05243459604414961,0
0.38123354211006155,-0.01466065304241243,-0.038394961072359866,0
0.40086921573678735,0.051556808897890376,-0.1039388156446166,0
0.5288110116575947,-0.12502473805140837,0.0015129295059834943,0
0.5909528740240322,-0.04305233806956461,0.06994006702962428,0
0.5315002495712969,-0.12270246257860712,0.15145767883206696,0
0.5157209991296876,-0.15345764367986972,-0.007183201270849002,0
0.27313240383674486,-0.14763981762247566,-0.034402491579160456,0
0.586825660095063,0.034847915169791445,0.09483087558509445,0
0.5261524284744723,-0.05451085357123012,0.026809884938801643,0
0.7364634711456053,0.06526786255914321,-0.031077970367685438,0
0.5064335258529186,-0.07491226228001611,-0.0037859135373110976,0
0.5353382062822613,-0.00728074144971712,0.10381335385604276,0
0.43486712369243374,-0.009056605816566097,0.11272953355468546,0
0.3100149073778047,0.14555087023515262,-0.12165576017440452,0
0.5832188637700058,0.03748540428881712,0.039998263752488654,0
0.45740585132552997,0.009310465072121582,-0.140481076797448,0
0.34207668680446013,-0.18748436922811743,0.01031794469677092,0
0.3697837432471339,-0.04980197937193764,0.07164984276815656,0
0.3368946296787786,0.15433194103963074,-0.028417529884649507,0
0.48808677169211706,-0.08381220417482806,0.08339774809122735,0
0.580967864174114,0.1581834257965779,-0.10602306926474839,0
0.47187288214452744,0.2523241742330009,0.09160632976063171,0
0.3964530026991866,0.008065482663711312,0.03450398457086996,0
0.45316480782831375,0.03230512684245381,-0.009631269818410136,0
0.4638791577206384,0.02660296993295243,-0.035784202328387915,0
0.6329962173339352,0.07039960250959551,-0.053018684001693996,0
0.3982379340146268,0.009726422246180344,0.006724401547063908,0
0.46462203217622083,-0.004381597152417897,0.045976323963761834,0
0.26084712091262957,0.08646054809006865,0.11055607449638552,0
0.2742835095879878,0.01611011990157532,-0.0331549451867222,0
0.19498339338047252,-0.06121690590018804,-0.13391863194379683,0
